PHP*Design Patterns*OOP*RESTful APIs*Git*MySQL,Unknown,Full-time&Remote
Wordpress*HTML*CSS,Unknown,Full-time
Back-end*Laravel*PHP*HTML*CSS,6500000,Full-time
Front-end*HTML5*CSS3*Javascript,Unknown,Full-time
Full-stack*OOP*ASP.NET Core*Entity Framework*Javascript*Sql Server*HTML*CSS,Unknown,Full-time
Front-end*CSS*HTML*jQuery*Git,4000000,Full-time
Front-end*PWA*HTML5*CSS3*Javascript,Unknown,Full-time
Back-end*MySQL*PHP*Laravel*MVC*MongoDB*OOP*Node.js*NoSQL,Unknown,Full-time
Git*React*Javascript*سرپرستی*برنامه‌نویسی*#C,9000000,Full-time
ux*Prototype,Unknown,Full-time
Javascript*CSS*HTML*Front-end*jQuery*Bootstrap*CSS3*Responsive*SASS,Unknown,Full-time
Software Testing*تست نرم افزار*SQL*CI/CD*Python,Unknown,Full-time
Front-end*Javascript*CSS*HTML*jQuery,Unknown,Full-time
PHP*Laravel*MySQL*Linux*CentOS*API*Git*RESTful,6500000,Full-time
طراحی وب*HTML5*CSS3*Javascript*jQuery,Unknown,Full-time
Front-end*HTML*CSS*typescript*Nodejs*Javascript*Angular,Unknown,Full-time
DevOps*Linux*DBMS*Linux System Administration,Unknown,Full-time
C#*.NET Core*React,Unknown,Full-time
کارآموزی*طراحی سایت,Unknown,Full-time
PHP*Laravel,Unknown,Full-time
فناوری اطلاعات*IT,2000000,Full-time
Wordpress*HTML5*CSS3*PHP,Unknown,Full-time&Remote
پشتیبانی نرم افزار*استقرار نرم افزار*پشتیبانی*Sql Server,Unknown,Full-time
WordPress,Unknown,Full-time
بانک های اطلاعاتی*Sql Server*TSQL*SSRS,Unknown,Full-time
Leadership*امور فنی*KPI*Scrum,Unknown,Full-time
مدیریت پروژه*طراحی نرم افزار*ASP.NET Core*Sql Server,Unknown,Full-time
Back-end*.NET*.NET Core*#C*orm*ASP.NET Web API*Entity Framework*SQL,9000000,Full-time
Android*Android SDK*Kotlin*Java,Unknown,Full-time&Remote
پشتیبانی نرم افزار*پشتیبانی*C#*Sql Server,Unknown,Full-time
کارآموزی*ASP.NET MVC,Unknown,Full-time
Front-end*Bootstrap*Javascript*React*Angular*HTML*CSS,9000000,Full-time
تست نرم افزار*Python*Java*Postman,Unknown,Full-time
SOA*تحلیل نرم افزار*OOP,Unknown,Full-time
تست نرم افزار*کنترل کیفیت*تضمین کیفیت نرم افزار*functional*Performance Tuning*Jira*Script,Unknown,Full-time
تحلیل سیستم*بهبود فرآیند*BPMN,Unknown,Full-time
Back-end*.NET*C#*Sql Server*Entity Framework,Unknown,Full-time
Full-stack*Node.js*React*HTML*CSS,6500000,Full-time
UI  UX*HTML*CSS,4000000,Full-time
HTML5*JavaScript,Unknown,Full-time
Front-end*CSS*HTML*React,Unknown,Full-time
انفورماتیک*مدیریت داده*مستندسازی,Unknown,Full-time
C#*Sql Server,Unknown,Full-time
CSS*HTML*jQuery*JavaScript,Unknown,Full-time&Remote
.NET Core*Scrum*معماری نرم افزار,Unknown,Full-time
DBA*مستندسازی,Unknown,Full-time
Wordpress*HTML5*CSS3*OOP*PHP,Unknown,Full-time&Remote
SharePoint*Nintex*infopath,Unknown,Full-time
Wordpress*CSS*HTML5*PHP*Javascript*Bootstrap,4000000,Full-time
Front-end*HTML5*Javascript*CSS3*jQuery,Unknown,Full-time
Wordpress*Responsive Web Design,Unknown,Full-time
.NET*C#*oracle*Sql Server,Unknown,Full-time
پایگاه داده*T-SQL*Sql Server*Database Design,Unknown,Full-time
IOS*Core Data*REST API*Xcode,Unknown,Full-time
SharePoint*.NET*ASP.NET*Sql Server,Unknown,Full-time
طراحی سایت*HTML5*CSS3*jQuery*Javascript,Unknown,Full-time
Java*spring framework,Unknown,Full-time
Javascript*CSS*HTML*Front-end*Bootstrap*React*Redux,Unknown,Full-time&Remote
Front-end*UI  UX*Redux*HTML5*CSS3*JSON,Unknown,Full-time
کارآموزی*IOS,Unknown,Full-time
Wordpress*HTML5*CSS3*PHP,Unknown,Full-time&Remote
Java*J2EE*PostgreSQL*MySQL*RESTful APIs*Linux*Docker*CI/CD,Unknown,Full-time
Sql Server*TSQL,Unknown,Full-time
Wordpress*PHP*CSS3*HTML5,Unknown,Full-time&Remote
Front-end*React*HTML5*SASS,Unknown,Full-time
پشتیبانی نرم افزار*استقرار نرم افزار,Unknown,Full-time
Front-end*HTML*CSS*Javascript*jQuery*Bootstrap,Unknown,Full-time
Swift*IOS*Objective-C,9000000,Full-time
Android*IOS*برنامه نویسی موبایل*Flutter,Unknown,Full-time
Wordpress*CSS*Javascript*HTML5,Unknown,Full-time&Remote
استقرار نرم افزار*Sql Server*مدلسازی*icdl*ارائه گزارش,2000000,Full-time
امنیت موبایل*تست نفوذ,Unknown,Full-time
Front-end*Nuxt.js*Vuejs*CSS3*HTML5*SCSS*Git*webpack,Unknown,Full-time
PHP*Laravel*Databases*Linux,Unknown,Full-time
DevOps*Docker*Linux*Gitlab*CI/CD*Python,Unknown,Full-time
IOS*Swift*MVVM*MVP,9000000,Full-time&Remote
Android Studio*Java*OOP*Git,Unknown,Full-time
Javascript*Nodejs*NestJs*Graphql*SQL*NoSQL,Unknown,Full-time
مدیریت پروژه*SQL*NoSQL*agile,Unknown,Full-time
NoSQL*SQL*Databases,9000000,Full-time
برنامه نویسی وب*CSS*HTML*Javascript*ASP.NET MVC,Unknown,Full-time
PHP*Laravel*Bootstrap*RestFul API*Php7*OOP*MySQL*Javascript*Git,Unknown,Full-time
CTO*مدیریت فنی*Python*Javascript*NoSQL*SQL,9000000,Full-time
ReactJS*Javascript*ES6*Redux,Unknown,Full-time
Front-end*ES6*typescript*Redux*React.js,Unknown,Full-time
Python*امنیت شبکه,6500000,Full-time
Front-end*Angular*typescript*CSS*HTML,Unknown,Full-time
Back-end*Javascript*Node.js*typescript*MongoDB,4000000,Full-time
C#*Entity Framework*Sql Server*برنامه نویسی ویندوز*ASP.NET*.NET*LINQ,Unknown,Full-time
Front-end*Javascript*CSS*Responsive*ReactJS,4000000,Full-time
Java*JavaFX*Android,Unknown,Part-time
Full-stack*ASP.NET*Sql Server*CSS*HTML,Unknown,Full-time
پشتیبانی نرم افزار*تست نرم افزار,Unknown,Full-time
برنامه نویسی وب*Python*Django*طراحی وب,2000000,Full-time
Front-end*CSS*HTML*jQuery*Javascript,Unknown,Full-time
Front-end*HTML*CSS*Javascript*ES6*ES5*Responsive,4000000,Full-time
Back-end*NoSQL*SQL*Web Development*Javascript*Python,9000000,Full-time
CSS*HTML*طراحی وب,6500000,Full-time
react native*Javascript*Redux,Unknown,Full-time
Python*PostgreSQL,4000000,Full-time
Angular*Front-end*CSS3*HTML5,4000000,Full-time
Django*Python,4000000,Full-time
Wordpress*PHP*HTML5*CSS3,Unknown,Full-time&Remote
Wordpress*jQuery*CSS*HTML,Unknown,Full-time
توسعه وب*Back-end*Laravel*Design Patterns*OOP*Git*MySQL,Unknown,Full-time
Back-end*Wordpress*PHP,Unknown,Full-time&Remote
Django*Python*HTML*CSS,4000000,Full-time
Wordpress*Python,Unknown,Part-time
vue.js*CSS3*HTML5*Javascript,Unknown,Full-time
PHP*Laravel*Git*REST API,4000000,Full-time
Python*Django*Redis*Nginx,9000000,Full-time
Full-stack*C#*RestFul API*Entity Framework*Angular,Unknown,Full-time
پشتیبانی نرم افزار*Sql Server*SQL*پشتیبانی,Unknown,Full-time
PHP*Wordpress*MySQL*woocommerce,Unknown,Full-time
Front-end*Vuejs*Vue*nuxt*Vuetify*Javascript*CSS*HTML,Unknown,Full-time&Remote
Delphi*Sql Server*MVC*Object Oriented,Unknown,Full-time
Back-end*#C*ASP.NET Core*Sql Server*Design Pattern*Framework,4000000,Full-time
ASP.NET MVC*C#*Web API*RESTful,Unknown,Full-time
برنامه نویسی وب*Javascript*ES6*React*CSS3*HTML*Bootstrap,Unknown,Full-time
Back-end*PHP*Laravel*NoSQL*Git,Unknown,Full-time
C#*.NET,4000000,Full-time
CSS*HTML*Graphql*RestFul API*React.js*Less*ReactJS,Unknown,Full-time
PHP*Laravel*Git*MySQL,Unknown,Full-time
مدیریت شبکه های اجتماعی*طراحی کمپین‌های تبلیغاتی*Photoshop*SEO,4000000,Full-time&Remote
Wordpress*CSS*HTML*Javascript*Bootstrap,Unknown,Full-time
React*react native*Redux*Javascript*ES6*ReactJS*REST API,Unknown,Full-time
xamarin*RestFul API,Unknown,Full-time
طراحی نرم افزار*مستندسازی*پایگاه داده,Unknown,Full-time
تولید محتوا*اصول نگارشی*SEO*Wordpress*Digital Marketing,Unknown,Full-time
PHP*Wordpress,Unknown,Full-time
AngularJS*برنامه نویسی وب,Unknown,Full-time
Front-end*Javascript*CSS3*React*Angular*vue.js,4000000,Full-time&Remote
Android*IOS*JAVA EE*برنامه نویسی موبایل,Unknown,Full-time
Node.js*Javascript*MongoDB*Git,Unknown,Full-time
VB.net*Visual Studio*Crystal Reports*ado.net*SQL,Unknown,Full-time
کارآموزی*تست نرم‌افزار,Unknown,Full-time
Node.js*HTML5*CSS3*Javascript,3000000,Part-time
Golang*Blockchain*Cryptography*Distributed Systems,Unknown,Full-time
Android Studio*Android*Design Pattern*Object Oriented,Unknown,Full-time
CSS*HTML5*Bootstrap*typescript*Angular8,Unknown,Full-time&Remote
مدیریت سایت*Wordpress*plugin*Javascript*HTML*CSS,6500000,Full-time
پایگاه داده*TSQL*SQL,Unknown,Part-time
Java*پایگاه داده*مستندسازی,Unknown,Full-time
Back-end*Django*Python,6500000,Full-time
PHP*OOP*Laravel*HTML5*CSS,4000000,Full-time&Remote
Front-end*Javascript*jQuery*React*API,Unknown,Full-time
Front-end*CSS3*HTML5*typescript*WebAPI*vue.js*Javascript*Bootstrap,6500000,Full-time
Laravel*MySQL*Git*Linux*PHP,6500000,Full-time
Front-end*Javascript*Bootstrap*React*Redux,Unknown,Full-time
magento*PHP*Bootstrap*jQuery*CSS*HTML,3000000,Full-time
Android*MVVM*CI/CD*OOP*Android SDK,Unknown,Full-time
Unity*react native*Android Studio*Xcode,Unknown,Full-time
CSS*CSS3*HTML*HTML5*Javascript*jQuery*PHP*MySQL*Wordpress,Unknown,Full-time&Remote
PHP*Bootstrap*MVC*Laravel*lumen*MySQL*git*HTML*CSS*jQuery,Unknown,Full-time
react native*Javascript*Redux,Unknown,Full-time
Back-end*PHP*MySQL*MVC,Unknown,Full-time
PHP*MVC*Framework*Laravel*MySQL*Git*Redis,4000000,Full-time
VB.net*ASP.NET*HTML*CSS,Unknown,Full-time
Full-stack*Javascript*C#*ASP.NET MVC*.NET Core*MSSQL Server*Entity Framework,Unknown,Full-time&Remote
پشتیبانی نرم افزار*پشتیبانی,Unknown,Full-time
Bootstrap*Front-end*CSS*HTML*Javascript*jQuery*AJAX,Unknown,Full-time
Vuejs*HTML5*CSS*Javascript,Unknown,Full-time
Javascript*CSS*HTML,2000000,Full-time
ASP.NET Core*Back-end*Entity Framework*MSSQL Server*Object Oriented*HTML5,6500000,Full-time
ASP.NET MVC*C#*Entity Framework*CSS*MVC*HTML,Unknown,Full-time
Back-end*PHP*Laravel*MySQL*OOP*Git,Unknown,Full-time
ASP.NET Core*Sql Server*Entity Framework,Unknown,Full-time
PHP*Laravel*Git*MySQL*RestFul API*Redis,Unknown,Full-time
مدیریت پروژه*agile*Sql Server*CSS*HTML*jQuery*Javascript,Unknown,Full-time
مدیریت پروژه*Confluence*Jira*agile,Unknown,Full-time
QA*Software Development*Java*تست*Test Case*کنترل کیفیت,Unknown,Full-time
#C*Design Patterns,6500000,Full-time
وردپرس و افزونه سازی*jQuery*HTML*CSS*Wordpress*فارسی سازی,9000000,Full-time&Remote
Front-end*Javascript*CSS*HTML*jQuery,Unknown,Full-time
PHP*Back-end*MySQL*Laravel,9000000,Full-time
Django*Python,Unknown,Full-time
Java*Java Core*JSF,6500000,Full-time
Wordpress*PHP*MySQL*API,Unknown,Part-time
طراحی سایت*HTML*CSS*Javascript,Unknown,Full-time
#C*SQL,Unknown,Full-time
Full-stack*Javascript*Git*Laravel*PHP*OOP*ES6,Unknown,Full-time
T-SQL*Sql Server*RESTful*API*workflow*CRM,Unknown,Full-time
هوش مصنوعی*Python,Unknown,Full-time&Remote
Laravel*PHP*RESTful Web Service*MySQL,Unknown,Full-time
پشتیبانی*پشتیبانی نرم افزار*Sql Server,Unknown,Full-time
CSS*MySQL*Java,Unknown,Full-time
Android*Object Oriented,Unknown,Full-time
UI*Wireframes*Adobe XD,Unknown,Full-time
Front-end*HTML5*CSS3*Bootstrap,Unknown,Full-time
برنامه نویسی وب*ASP.NET*ASP.NET MVC*Javascript,4000000,Full-time
Front-end*vue.js*ReactJS*HTML5*CSS3*jQuery,Unknown,Full-time
پشتیبانی نرم افزار*PHP*MySQL,Unknown,Full-time
Back-end*PHP*Ruby*Node.js*Git,Unknown,Full-time
Node.js*vue.js*React*Git,9000000,Full-time&Remote
Front-end*Git*Unit Testing*Javascript*CSS3*HTML5*vue.js*Node.js*SASS,Unknown,Full-time
Android*Android Studio*Java*REST API*OOP,Unknown,Full-time
react native*Redux*ReactJS*ES6,6500000,Full-time
پشتیبانی سایت*Wordpress*SEO,3000000,Part-time
برنامه نویسی وب*C#*Sql Server*Entity Framework,Unknown,Full-time
Java*JAVA EE*Object Oriented,6500000,Full-time
Wordpress*woocommerce,Unknown,Full-time
ReactJS*Javascript,3000000,Full-time
Angular 4*Flutter*ES6*typescript,Unknown,Full-time&Remote
Back-end*typescript*Node.js*ReactJS,Unknown,Full-time
Wordpress*CSS*HTML,Unknown,Full-time
CSS*Javascript*Bootstrap*HTML*Front-end,Unknown,Full-time&Remote
Front-end*ReactJS*ES7*HTML5*CSS3*SaaS,Unknown,Full-time
C#*.NET Core*Sql Server*MongoDB*Redis,Unknown,Full-time
Wordpress,3000000,Full-time
Wordpress*طراحی سایت*HTML*Javascript*jQuery,Unknown,Full-time
DirectAdmin*Cpanel*CentOS,Unknown,Full-time
ادمین سایت*Wordpress*شبکه های اجتماعی,Unknown,Full-time
C++*Qt,4000000,Part-time
پشتیبانی نرم افزار*Sql Server,Unknown,Full-time
برنامه نویسی وب*C#*MVC*Sql Server,Unknown,Full-time
JSON*Xcode*برنامه نویسی اپلیکیشن,Unknown,Full-time
Back-end*PHP*Laravel,Unknown,Full-time&Remote
تحلیل سیستم*Scrum*مستندسازی*تحلیلگر سیستم*UML,Unknown,Full-time
پشتیبانی نرم افزار*Sql Server,Unknown,Full-time
Java*OOP*MVC*Design Patterns,Unknown,Full-time
NET Core.,Unknown,Full-time
ERP*Object Oriented*Query*Sql Server,Unknown,Full-time
C#*Sql Server*HTML*CSS*Javascript*jQuery*ASP.NET MVC*Object Oriented,Unknown,Full-time
Back-end*core java*Scrum,Unknown,Full-time
Java*Back-end*Web Services*tomcat*SOAP API*REST API*spring security*cloud,Unknown,Full-time
PHP*HTML*CSS*Wordpress,Unknown,Full-time
هوش تجاری*bi*SQL*Sql Server,6500000,Full-time
مدیریت تیم*ASP.NET*MVC*تولید نرم افزار*مدیریت پروژه,9000000,Full-time
Node.js*MongoDB*ES6*Javascript*Graphql,Unknown,Full-time
Software Testing*تست نرم افزار*کنترل کیفیت*مستندسازی,Unknown,Full-time
برنامه نویسی وب*Object Oriented*ASP.NET MVC*Sql Server,Unknown,Full-time
Back-end*MongoDB*ASP.NET*MVC5*Entity Framework*Git,Unknown,Full-time
Golang*Revel*Git,Unknown,Full-time
SEO*CSS*Wordpress*jQuery,Unknown,Full-time
Front-end*Javascript*CSS*HTML*Angular*Bootstrap,Unknown,Full-time
طراحی نرم افزار*C#*.NET*Sql Server*jQuery,Unknown,Full-time
تحلیل نرم افزار*تست نرم افزار*مستندسازی*Scrum,Unknown,Full-time
Android*Java*UI/UX,3000000,Full-time
OOP*MVC*ASP.NET*ASP.NET Core*Javascript*jQuery*HTML*CSS,9000000,Full-time
Full-stack*spring*Java Core*HTML5*CSS3*typescript*angular 8,Unknown,Full-time
تحلیل و توسعه*تحلیل نرم افزار*توسعه نرم افزار*باشگاه مشتریان,Unknown,Full-time
کارآموزی*PHP*Laravel,Unknown,Full-time
تحلیل نرم افزار*پایگاه داده*RUP*مستندسازی,Unknown,Full-time
Laravel*PHP*MySQL*REST API,Unknown,Full-time&Remote
تحلیل سیستم*مدلسازی داده*مستندسازی,Unknown,Full-time
کامپیوتر,Unknown,Full-time
Python*++C*#C,Unknown,Part-time
هوش تجاری*bi*SQL*OLAP,4000000,Full-time
Full-stack*Javascript*CSS*HTML*jQuery*MongoDB*PHP*MySQL,6500000,Full-time
Front-end*Javascript*HTML*SASS*Angular,Unknown,Full-time
Wordpress*وردپرس و افزونه سازی,4000000,Full-time
Front-end*Javascript*HTML5*HTML*CSS*ReactJS,Unknown,Full-time
پایگاه داده*MySQL*مستندسازی,Unknown,Full-time
پایگاه داده*Ms Visio*Visual Paradigm*گزارش نویسی*NoSQL*SQL*Sql Server,Unknown,Full-time
ASP.NET*استقرار نرم افزار,Unknown,Full-time
Front-end*Javascript*CSS3*HTML5,Unknown,Full-time
Back-end*Python*Git*SQLAlchemy,Unknown,Full-time
طراحی سایت*Photoshop*Wordpress,3000000,Full-time
CSS*CSS3*HTML5*Javascript,Unknown,Full-time
تحلیل نرم افزار*طراحی نرم افزار*BPMN*UML,Unknown,Full-time
تست نرم افزار*Software Testing*سناریو تست,Unknown,Full-time
DBA*پایگاه داده*Sql Server*T-SQL,Unknown,Full-time
پشتیبانی نرم افزار*Sql Server*T-SQL*Optimization,3000000,Full-time
SQL*PostgreSQL*Back-end*Nodejs*Redis,9000000,Full-time
PHP*Laravel*Node.js*MySQL,Unknown,Full-time
مدیریت پروژه*Scrum*RUP,9000000,Full-time
RubyOnRails*Rspec*PostgreSQL*Redis,Unknown,Full-time
microsoft Dynamics CRM*C#*Sql Server,Unknown,Full-time
هوش مصنوعی*Python*Keras*Pytorch,Unknown,Full-time
تست نرم افزار*Integration Testing*Unit Testing*Functional Testing,Unknown,Full-time
Python*Django*Django REST framework,Unknown,Full-time
توسعه نرم افزار*PHP*Javascript*jQuery,Unknown,Full-time
طراحی سایت*Wordpress*HTML*CSS,Unknown,Full-time
Front-end*Javascript*HTML5*jQuery,Unknown,Full-time
PHP*Laravel*API,6500000,Full-time
react native*Javascript*CSS*HTML,Unknown,Full-time
Java*J2EE*SQL,Unknown,Full-time
microsoft Dynamics CRM*CRM*SPA,Unknown,Full-time
مستندسازی*Microsoft Word*Microsoft Office*Microsoft Powerpoint,3000000,Full-time
Front-end*CSS*HTML*jQuery,Unknown,Full-time
مدیریت فنی*NoSQL*SQL*کنترل و نظارت,Unknown,Full-time
.NET Core*#C*TSQL*orm*پایگاه داده,Unknown,Full-time
DDD*NoSQL*.NET*ASP.NET MVC*Web API*SQL*Team Leader,Unknown,Full-time
Back-end*DDD*Microservice*NoSQL*OOP,Unknown,Full-time
Front-end*Vue*HTML*CSS*jQuery*AngularJS,Unknown,Full-time
Python*ERP*odoo*برنامه نویسی وب,6500000,Full-time
Scrum Master*agile*Jira,Unknown,Full-time
C#*.NET*Microservice*RESTful APIs*Back-end*DDD,Unknown,Full-time
Jira*agile,Unknown,Full-time
IOS*Swift*MVVM*MVC,Unknown,Full-time
Scrum*Scrum Master*User Stories,Unknown,Full-time
Node.js*Back-end*OOP*SOLID*CI/CD*RESTfull*Javascript,Unknown,Full-time
Angular*HTML5*CSS3*Responsive,Unknown,Full-time&Remote
PHP*OOP*Git*RestFul API,Unknown,Full-time&Remote
Flutter*dart*OOP*MVP*MVVM*RxJava*RxSwift*RestFul API,Unknown,Full-time
Python*VOIP*CSS3*HTML5*Javascript,Unknown,Full-time
ASP.NET Core*C#*HTML*Javascript*Databases,Unknown,Full-time&Remote
IOS*Objective-C*Design Patterns*Swift 3*Xcode,Unknown,Full-time
Wordpress*PHP*HTML5*CSS*Javascript,Unknown,Full-time&Remote
C#*Full-stack*ASP.NET*Entity Framework*Sql Server*.NET Core*Angular*Vue,Unknown,Full-time
Full-stack*Javascript*HTML*CSS*Boostrap*Design Patterns,Unknown,Full-time
SEO*اصول نگارشی*تولیدمحتوا*وبلاگ نویسی,Unknown,Full-time&Remote
Android*Java*Android Studio*RestFul API*Android SDK,Unknown,Full-time
CSS*HTML*طراحی وب*Javascript,Unknown,Full-time
ReactJS*react native*Redux*Javascript*ES6,Unknown,Part-time
HTML*CSS*JS*Wordpress*Web Applications,6500000,Full-time&Remote
Back-end*PHP*MVC*REST*Laravel*HTTP*Design Patterns*MySQL,Unknown,Full-time
Angular*Bootstrap*CSS3*HTML5,Unknown,Full-time
SEO*GOOGLE ANALYTICS*Google Search Console,4000000,Full-time
Front-end*Bootstrap,4000000,Full-time
Full-stack*.NET Core*CSS3*HTML5*SQL*RestFul API,Unknown,Full-time
react native*IOS*Google Analytics*React,Unknown,Full-time
HTML*CSS*JavaScript*React.js*React,Unknown,Full-time
Front-end*React*CSS3*HTML5*Javascript,Unknown,Full-time
HTML*PHP*Bootstrap*OOP,Unknown,Full-time
Front-end*CSS3*HTML5*Javascript*jQuery,Unknown,Full-time
Front-end*vue.js*RestFul API,Unknown,Full-time
Back-end*.NET Core*RestFul API*Entity Framework*Git,Unknown,Full-time
PHP*Laravel Framework*MVC*NoSQL*MySQL*HTML5*CSS3*Javascript*REST API,6500000,Full-time
پایگاه داده*MSSQL Server*Databases,Unknown,Full-time
Android*Java*Kotlin*RestFul API,9000000,Full-time
Nodejs*Git*RestFul API*MySQL*HTML5*CSS3,Unknown,Full-time
Back-end*PHP*.NET Core,9000000,Full-time
یادگیری ماشین*Machine learning*Python,Unknown,Full-time
Front-end*Javascript*Angular*typescript*jQuery*CSS*HTML,Unknown,Full-time
Android*Android SDK*Kotlin*Java,Unknown,Full-time
Wordpress*PHP*HTML*CSS*jQuery*Javascript,Unknown,Full-time
React*Front-end,Unknown,Full-time
تحلیل نرم افزار*UML*Visual Paradigm*Enterprise Architect,Unknown,Full-time
تهیه مستندات*تحلیل سیستم*visio*RUP*Test Case*BPMN,Unknown,Full-time
Angular*HTML5*CSS3*JS*Responsive,Unknown,Full-time
Front-end*CSS3*jQuery*Git*Javascript*SASS,4000000,Full-time&Remote
Wordpress*CSS*HTML*woocommerce,Unknown,Full-time
Monitoring*Linux*oracle,Unknown,Full-time
React.js*Graphql*RestFul API*Javascript*Redux*HTML*CSS,Unknown,Full-time
Shopify*Javascript*Node.js*CSS3*HTML5,Unknown,Full-time&Remote
Front-end*CSS*HTML*Redux*React,Unknown,Full-time
MDX*SQL*AWS*Big Data*ETL,Unknown,Full-time
Flutter*JSON*RestFul API*dart,4000000,Full-time
.NET*C#*Sql Server*ASP.NET*HTML*CSS*Javascript,Unknown,Full-time
IOS*Android*Java*ES6,Unknown,Full-time
Data Mining*Golang*Python*NoSQL,4000000,Full-time
API*Python*PHP*C++*C*SCRUM*Kanban*git,Unknown,Full-time
Nodejs*RestFul API*express.js*MySQL*TDD,6500000,Full-time
ASP.NET*C#*Entity Framework*Sql Server*Object Oriented,6500000,Full-time
Crystal Reports*Microsoft Office,Unknown,Full-time
Front-end*ReactJS*Javascript*Redux*HTML5*CSS3,Unknown,Full-time
Photoshop*PHP*CSS3*icdl*بروزرسانی سایت,Unknown,Full-time
طراحی سایت*Wordpress*HTML*CSS*jQuery*Javascript*Responsive*Bootstrap,Unknown,Full-time
برنامه نویسی موبایل*IOS*Swift*Xcode*OOP,Unknown,Full-time
Wordpress,2000000,Full-time
برنامه نویسی وب*Sql Server*C#*jQuery,Unknown,Full-time
Front-end*JS*CSS*HTML,Unknown,Full-time
Design Pattern*git*Back-end*PHP,Unknown,Full-time
پشتیبانی نرم افزار*استقرار نرم افزار*SQL,Unknown,Full-time
طراحی گرافیک*Photoshop*UI/UX,Unknown,Full-time
ReactJS*ES6*JavaScript*Redux*SASS,Unknown,Full-time
Java*spring*Git*Linux,2000000,Full-time
.NET*OOP*ASP.NET MVC*jQuery,Unknown,Full-time
Wordpress*PHP*Bootstrap*jQuery*CSS*HTML,Unknown,Full-time
React*Javascript*Front-end*HTML*CSS*ReactJS*Redux*Bootstrap,Unknown,Full-time
NoSQL*پایگاه داده*SQL,Unknown,Full-time
تست نرم افزار*QA*Test Case,Unknown,Full-time
کنترل پروژه,Unknown,Full-time
ASP.NET*jQuery*Javascript*C#*OOP,Unknown,Full-time
Java*jQuery*HTML*CSS,Unknown,Full-time
برنامه نویسی وب*CSS*HTML*Bootstrap,Unknown,Full-time
IT*سخت افزار*پشتیبانی*عیب یابی*میکروتیک*سیسکو*VOIP*VMWare*esxi*شبکه,Unknown,Full-time
Android*PHP*Laravel,4000000,Full-time
مدیریت پروژه*PRINCE2,Unknown,Full-time
Front-end*Javascript*HTML5*CSS3*ReactJS*Bootstrap*Git,6500000,Full-time
Java*Java Core*Hibernate,Unknown,Full-time
Linux*CyberSecurity*ELK,Unknown,Full-time
SEO*Google Analytics*On-Site SEO,Unknown,Full-time&Remote
Front-end*Javascript*ReactJS*Vuejs*Bootstrap,Unknown,Full-time
Laravel*Back-end*OOP*MVC,4000000,Full-time
Front-end*Javascript*Redux*React.js*HTML*CSS,Unknown,Full-time
طراحی سایت*PHP*CSS*HTML5,4000000,Full-time
Back-end*ASP.NET Core*C#*Web API*Sql Server*MVC,9000000,Full-time
مدیریت سرور‌های لینوکسی*DevOps*MongoDB*EMC*VMWare,Unknown,Full-time
Python*SQL*ORMs,Unknown,Full-time
Front-end*JS*ReactNative*MVVM*MVC,2000000,Part-time
Data science*Machine learning*Python*SQL,Unknown,Full-time
کارآموزی*react native,Unknown,Full-time
Full-stack*.NET*JS*jQuery*HTML*CSS*Bootstrap*#C,Unknown,Full-time
Java*Git*RestFul API,Unknown,Full-time
Front-end*vue.js*Node.js*Javascript,Unknown,Part-time
ux,Unknown,Full-time
Back-end*Python*Git,Unknown,Full-time
Front-end*Javascript*React*Redux,6500000,Full-time
مدیریت فنی*PHP*MySQL*MVC,9000000,Full-time
PHP*MySQL*Laravel,Unknown,Full-time
Wordpress*HTML*PHP*CSS,3000000,Full-time
Android*Android SDK*Android Studio,Unknown,Full-time&Remote
پشتیبانی سایت*مانیتورینگ,Unknown,Full-time
طراحی سایت*Wordpress*HTML*CSS,Unknown,Full-time
Front-end*Javascript*CSS*HTML,Unknown,Full-time
طراحی سایت*HTML*CSS*Wordpress*woocommerce,Unknown,Full-time
PHP*Design Patterns*Laravel*MySQL,Unknown,Full-time
Javascript*React.js*HTML*SASS*CSS*Bootstrap*RESTful*ES6*Git,Unknown,Full-time
PHP*Laravel*SOAP,Unknown,Full-time
کارآموزی*Nodejs,Unknown,Full-time
کارآموزی*MVC*برنامه‌نویسی,Unknown,Full-time
کارآموزی*ReactJS,Unknown,Full-time
C++*Git,Unknown,Full-time
SharePoint*Nintex*workflow*Sharepoint Server*infopath,Unknown,Full-time
Front-end*React.js*react native*Javascript*typescript,Unknown,Full-time
هوش مصنوعی*Python,Unknown,Full-time
Back-end*OOP*Java*Design Patterns*SpringBoot,Unknown,Full-time
C++*Qt*socket,Unknown,Full-time
ASP.NET*C#*Sql Server*T-SQL*Web API,Unknown,Full-time
UI/UX*ux*figma*CSS,Unknown,Full-time
Full-stack*Back-end,Unknown,Full-time
UI*Photoshop*Adobe XD*Wireframe,Unknown,Full-time
Python*SQL*NoSQL*APIs,Unknown,Full-time
تست نرم افزار*پشتیبانی نرم افزار*Node.js,Unknown,Full-time
Redux*ReactJS*SASS*HTML5*Git*Babel,Unknown,Full-time
IOS*Swift*Objective-C*SDK*OOP*RestFul API,Unknown,Full-time
Android*Java*SDK,Unknown,Full-time
Full-stack*برنامه نویسی وب*NoSQL*MySQL*PHP*C#*RestFul API,Unknown,Full-time
Android*Java*Kotlin*Git*OOP*MVVM,Unknown,Full-time
